name,time,addr,device,mean,rssi
rssi,1676036808658614000,d74adea29cf7,rasp0,-70,-70
rssi,1676036809160726000,d74adea29cf7,rasp0,-67.5,-65
rssi,1676036809678829000,d74adea29cf7,rasp0,-67,-66
rssi,1676036810208004000,d74adea29cf7,rasp0,-67,-67
rssi,1676036810722945000,d74adea29cf7,rasp0,-66.8,-66
rssi,1676036811252848000,d74adea29cf7,rasp0,-66.66666666666667,-66
rssi,1676036812638857000,d74adea29cf7,rasp0,-67.57142857142857,-73
rssi,1676036813198363000,d74adea29cf7,rasp0,-67.625,-68
rssi,1676036814158638000,d74adea29cf7,rasp0,-68,-71
rssi,1676036816193977000,d74adea29cf7,rasp0,-68.3,-71
rssi,1676036816632844000,d74adea29cf7,rasp0,-68.2,-69
rssi,1676036817136136000,d74adea29cf7,rasp0,-68.5,-68
rssi,1676036817647546000,d74adea29cf7,rasp0,-68.4,-65
rssi,1676036819157836000,d74adea29cf7,rasp0,-68.2,-65
rssi,1676036820672360000,d74adea29cf7,rasp0,-67.9,-63
rssi,1676036821177083000,d74adea29cf7,rasp0,-68,-67
rssi,1676036821630110000,d74adea29cf7,rasp0,-67.3,-66
rssi,1676036822300205000,d74adea29cf7,rasp0,-67.4,-69
rssi,1676036822635751000,d74adea29cf7,rasp0,-67.3,-70
rssi,1676036823144107000,d74adea29cf7,rasp0,-67.1,-69
rssi,1676036823667122000,d74adea29cf7,rasp0,-66.8,-66
rssi,1676036824149718000,d74adea29cf7,rasp0,-66.3,-63
rssi,1676036825661132000,d74adea29cf7,rasp0,-66.7,-69
rssi,1676036826703052000,d74adea29cf7,rasp0,-67,-68
rssi,1676036827848839000,d74adea29cf7,rasp0,-66.9,-62
rssi,1676036828149007000,d74adea29cf7,rasp0,-66.6,-64
rssi,1676036829160362000,d74adea29cf7,rasp0,-66.3,-63
rssi,1676036830287245000,d74adea29cf7,rasp0,-65.5,-61
rssi,1676036830668094000,d74adea29cf7,rasp0,-65.3,-68
rssi,1676036831630393000,d74adea29cf7,rasp0,-65.5,-71
rssi,1676036832129233000,d74adea29cf7,rasp0,-65.2,-63
rssi,1676036832636752000,d74adea29cf7,rasp0,-66.8,-79
rssi,1676036833154399000,d74adea29cf7,rasp0,-66.3,-64
rssi,1676036833642963000,d74adea29cf7,rasp0,-66.1,-66
rssi,1676036834148250000,d74adea29cf7,rasp0,-66.7,-68
rssi,1676036834734674000,d74adea29cf7,rasp0,-66.8,-65
rssi,1676036835163401000,d74adea29cf7,rasp0,-67.7,-72
rssi,1676036836632056000,d74adea29cf7,rasp0,-68.9,-73
rssi,1676036837203868000,d74adea29cf7,rasp0,-69.3,-72
rssi,1676036837710692000,d74adea29cf7,rasp0,-69.4,-72
rssi,1676036838156718000,d74adea29cf7,rasp0,-70.1,-70
rssi,1676036838657679000,d74adea29cf7,rasp0,-69,-68
rssi,1676036840174532000,d74adea29cf7,rasp0,-69.4,-68
rssi,1676036840682281000,d74adea29cf7,rasp0,-69.9,-71
rssi,1676036841182630000,d74adea29cf7,rasp0,-69.4,-63
rssi,1676036841628188000,d74adea29cf7,rasp0,-69.8,-69
rssi,1676036842636889000,d74adea29cf7,rasp0,-69.5,-69
rssi,1676036843209144000,d74adea29cf7,rasp0,-68.3,-61
rssi,1676036845155861000,d74adea29cf7,rasp0,-67.7,-66
rssi,1676036845661759000,d74adea29cf7,rasp0,-67,-65
rssi,1676036846657117000,d74adea29cf7,rasp0,-66.8,-68
rssi,1676036847140093000,d74adea29cf7,rasp0,-66.7,-67
rssi,1676036847643650000,d74adea29cf7,rasp0,-67,-71
rssi,1676036848146539000,d74adea29cf7,rasp0,-66.4,-65
rssi,1676036848653794000,d74adea29cf7,rasp0,-68.2,-81
rssi,1676036849192092000,d74adea29cf7,rasp0,-69.4,-81
rssi,1676036849656143000,d74adea29cf7,rasp0,-70.7,-82
rssi,1676036850664249000,d74adea29cf7,rasp0,-72.6,-80
rssi,1676036851164562000,d74adea29cf7,rasp0,-72.3,-63
rssi,1676036851630546000,d74adea29cf7,rasp0,-72.9,-71
rssi,1676036852136014000,d74adea29cf7,rasp0,-73,-69
rssi,1676036852641936000,d74adea29cf7,rasp0,-72.5,-62
rssi,1676036854163049000,d74adea29cf7,rasp0,-71.7,-63
rssi,1676036854667208000,d74adea29cf7,rasp0,-72,-68
rssi,1676036855168286000,d74adea29cf7,rasp0,-72,-81
rssi,1676036856185720000,d74adea29cf7,rasp0,-70.2,-63
rssi,1676036857131286000,d74adea29cf7,rasp0,-68.7,-67
rssi,1676036860673443000,d74adea29cf7,rasp0,-67.3,-66
rssi,1676036861183698000,d74adea29cf7,rasp0,-67.8,-68
rssi,1676036861630612000,d74adea29cf7,rasp0,-67.5,-68
rssi,1676036862135641000,d74adea29cf7,rasp0,-67.5,-69
rssi,1676036862642902000,d74adea29cf7,rasp0,-68.3,-70
rssi,1676036863143865000,d74adea29cf7,rasp0,-68.6,-66
rssi,1676036864153340000,d74adea29cf7,rasp0,-68.6,-68
rssi,1676036864656267000,d74adea29cf7,rasp0,-67.3,-68
rssi,1676036865166135000,d74adea29cf7,rasp0,-67.9,-69
rssi,1676036865686507000,d74adea29cf7,rasp0,-67.7,-65
rssi,1676036866228590000,d74adea29cf7,rasp0,-67.9,-68
rssi,1676036868139882000,d74adea29cf7,rasp0,-68.2,-71
rssi,1676036868644360000,d74adea29cf7,rasp0,-67.7,-63
rssi,1676037186547977000,d74adea29cf7,rasp0,-77,-77
rssi,1676037189068074000,d74adea29cf7,rasp0,-69.5,-62
rssi,1676037189575085000,d74adea29cf7,rasp0,-69,-68
rssi,1676037190588875000,d74adea29cf7,rasp0,-70.25,-74
rssi,1676037194591496000,d74adea29cf7,rasp0,-70,-69
rssi,1676037195097729000,d74adea29cf7,rasp0,-69.66666666666667,-68
rssi,1676037196101848000,d74adea29cf7,rasp0,-70.57142857142857,-76
rssi,1676037199575236000,d74adea29cf7,rasp0,-72.75,-88
rssi,1676037200578992000,d74adea29cf7,rasp0,-72.77777777777777,-73
