name,time,addr,device,mean,rssi
rssi,1676032367095610000,d74adea29cf7,rasp0,-91,-91
rssi,1676032367600632000,d74adea29cf7,rasp0,-83.5,-76
rssi,1676032369118878000,d74adea29cf7,rasp0,-81,-76
rssi,1676032371126137000,d74adea29cf7,rasp0,-81,-81
rssi,1676032372100280000,d74adea29cf7,rasp0,-80,-76
rssi,1676032373616649000,d74adea29cf7,rasp0,-80.66666666666667,-84
rssi,1676032375634633000,d74adea29cf7,rasp0,-80,-76
rssi,1676032377593887000,d74adea29cf7,rasp0,-79.25,-74
rssi,1676032379709436000,d74adea29cf7,rasp0,-78.11111111111111,-69
rssi,1676032380114991000,d74adea29cf7,rasp0,-77.3,-70
rssi,1676032380623278000,d74adea29cf7,rasp0,-75.5,-73
rssi,1676032381696912000,d74adea29cf7,rasp0,-75.2,-73
rssi,1676032382605965000,d74adea29cf7,rasp0,-75.2,-76
rssi,1676032384116854000,d74adea29cf7,rasp0,-74,-69
rssi,1676032384619584000,d74adea29cf7,rasp0,-73.5,-71
rssi,1676032386130580000,d74adea29cf7,rasp0,-72.3,-72
rssi,1676032387109508000,d74adea29cf7,rasp0,-71.8,-71
rssi,1676032389144779000,d74adea29cf7,rasp0,-71.8,-74
rssi,1676032390664691000,d74adea29cf7,rasp0,-71.9,-70
rssi,1676032391597264000,d74adea29cf7,rasp0,-72.2,-73
rssi,1676032392099566000,d74adea29cf7,rasp0,-71.8,-69
rssi,1676032396137436000,d74adea29cf7,rasp0,-72.9,-84
rssi,1676032398142131000,d74adea29cf7,rasp0,-72.3,-70
rssi,1676032400123249000,d74adea29cf7,rasp0,-74.3,-89
rssi,1676032400624521000,d74adea29cf7,rasp0,-75.8,-86
rssi,1676032403205999000,d74adea29cf7,rasp0,-75.5,-69
rssi,1676032403618647000,d74adea29cf7,rasp0,-74.9,-65
rssi,1676032404123538000,d74adea29cf7,rasp0,-74.4,-69
rssi,1676032404631848000,d74adea29cf7,rasp0,-74.4,-70
rssi,1676032405132428000,d74adea29cf7,rasp0,-73.9,-68
