name,time,addr,device,mean,rssi
rssi,1676030828656610000,d74adea29cf7,rasp0,-72,-72
rssi,1676030830171864000,d74adea29cf7,rasp0,-71.5,-71
rssi,1676030832150094000,d74adea29cf7,rasp0,-71.33333333333333,-71
rssi,1676030832651596000,d74adea29cf7,rasp0,-70.25,-67
rssi,1676030833658335000,d74adea29cf7,rasp0,-70.4,-71
rssi,1676030834313010000,d74adea29cf7,rasp0,-70.33333333333333,-70
rssi,1676030834669685000,d74adea29cf7,rasp0,-71.14285714285714,-76
rssi,1676030835172308000,d74adea29cf7,rasp0,-71.625,-75
rssi,1676030835679700000,d74adea29cf7,rasp0,-72,-75
rssi,1676030839160358000,d74adea29cf7,rasp0,-73.7,-89
rssi,1676030840178654000,d74adea29cf7,rasp0,-75.4,-89
rssi,1676030840677699000,d74adea29cf7,rasp0,-75.6,-73
rssi,1676030841178794000,d74adea29cf7,rasp0,-75.8,-73
rssi,1676030841645893000,d74adea29cf7,rasp0,-76.8,-77
rssi,1676030842147396000,d74adea29cf7,rasp0,-77.2,-75
rssi,1676030843158789000,d74adea29cf7,rasp0,-77.8,-76
rssi,1676030843667008000,d74adea29cf7,rasp0,-77.4,-72
rssi,1676030845189310000,d74adea29cf7,rasp0,-77.3,-74
rssi,1676030847651347000,d74adea29cf7,rasp0,-77.3,-75
rssi,1676030848158504000,d74adea29cf7,rasp0,-75.8,-74
rssi,1676030849167667000,d74adea29cf7,rasp0,-74.5,-76
rssi,1676030850677633000,d74adea29cf7,rasp0,-74.4,-72
rssi,1676030851178865000,d74adea29cf7,rasp0,-74,-69
rssi,1676030852150293000,d74adea29cf7,rasp0,-73.5,-72
rssi,1676030855178473000,d74adea29cf7,rasp0,-73.2,-72
rssi,1676030856189152000,d74adea29cf7,rasp0,-72.9,-73
rssi,1676030857147648000,d74adea29cf7,rasp0,-72.9,-72
rssi,1676030857648493000,d74adea29cf7,rasp0,-72.3,-68
rssi,1676030858158124000,d74adea29cf7,rasp0,-72.1,-73
rssi,1676030859685977000,d74adea29cf7,rasp0,-71.9,-72
rssi,1676030861207023000,d74adea29cf7,rasp0,-71.2,-69
rssi,1676030861647853000,d74adea29cf7,rasp0,-71.3,-73
rssi,1676030862157784000,d74adea29cf7,rasp0,-71.6,-72
rssi,1676030863827473000,d74adea29cf7,rasp0,-71.6,-72
rssi,1676030864170954000,d74adea29cf7,rasp0,-71.6,-72
rssi,1676030864677429000,d74adea29cf7,rasp0,-71.8,-75
rssi,1676030865183909000,d74adea29cf7,rasp0,-72.3,-77
rssi,1676030869218988000,d74adea29cf7,rasp0,-72.8,-73
rssi,1676030871187748000,d74adea29cf7,rasp0,-72.5,-70
rssi,1676030871645278000,d74adea29cf7,rasp0,-72.6,-73
rssi,1676030874171815000,d74adea29cf7,rasp0,-73.1,-74
rssi,1676030874678347000,d74adea29cf7,rasp0,-72.8,-70
