name,time,addr,device,mean,rssi
rssi,1676034618656295000,d74adea29cf7,rasp0,-63,-63
rssi,1676034619711054000,d74adea29cf7,rasp0,-74,-85
rssi,1676034620681488000,d74adea29cf7,rasp0,-76.33333333333333,-81
rssi,1676034621257753000,d74adea29cf7,rasp0,-74.5,-69
rssi,1676034622137307000,d74adea29cf7,rasp0,-73,-67
rssi,1676034624655267000,d74adea29cf7,rasp0,-71.83333333333333,-66
rssi,1676034625393598000,d74adea29cf7,rasp0,-71.14285714285714,-67
rssi,1676034625663325000,d74adea29cf7,rasp0,-70,-62
rssi,1676034626214035000,d74adea29cf7,rasp0,-69.66666666666667,-67
rssi,1676034627137494000,d74adea29cf7,rasp0,-69.4,-67
rssi,1676034628142957000,d74adea29cf7,rasp0,-69.2,-61
rssi,1676034629145960000,d74adea29cf7,rasp0,-66.9,-62
rssi,1676034631166250000,d74adea29cf7,rasp0,-65.8,-70
rssi,1676034631627099000,d74adea29cf7,rasp0,-65.6,-67
rssi,1676034632638213000,d74adea29cf7,rasp0,-65.7,-68
rssi,1676034633141620000,d74adea29cf7,rasp0,-65.2,-61
rssi,1676034633644468000,d74adea29cf7,rasp0,-64.7,-62
rssi,1676034635667725000,d74adea29cf7,rasp0,-65.1,-66
rssi,1676034637130439000,d74adea29cf7,rasp0,-64.5,-61
rssi,1676034637633488000,d74adea29cf7,rasp0,-64,-62
rssi,1676034638693636000,d74adea29cf7,rasp0,-64.1,-62
rssi,1676034640160596000,d74adea29cf7,rasp0,-64,-61
rssi,1676034640660684000,d74adea29cf7,rasp0,-63,-60
rssi,1676034641629595000,d74adea29cf7,rasp0,-62.4,-61
rssi,1676034642131423000,d74adea29cf7,rasp0,-61.7,-61
rssi,1676034643143210000,d74adea29cf7,rasp0,-61.7,-61
rssi,1676034644152276000,d74adea29cf7,rasp0,-61.6,-61
rssi,1676034646175919000,d74adea29cf7,rasp0,-61.1,-61
rssi,1676034647140758000,d74adea29cf7,rasp0,-60.9,-59
rssi,1676034648802850000,d74adea29cf7,rasp0,-60.5,-58
rssi,1676034649150979000,d74adea29cf7,rasp0,-60.2,-59
rssi,1676034649659665000,d74adea29cf7,rasp0,-60,-59
rssi,1676034651165709000,d74adea29cf7,rasp0,-60.1,-61
rssi,1676034652627460000,d74adea29cf7,rasp0,-60.2,-62
rssi,1676034653160896000,d74adea29cf7,rasp0,-60.3,-62
rssi,1676034653628575000,d74adea29cf7,rasp0,-60.4,-62
rssi,1676034654299520000,d74adea29cf7,rasp0,-61.1,-68
rssi,1676034655137496000,d74adea29cf7,rasp0,-61.3,-63
rssi,1676034655684142000,d74adea29cf7,rasp0,-61.5,-61
