name,time,addr,device,mean,rssi
rssi,1676033954146423000,d74adea29cf7,rasp0,-48,-48
rssi,1676033954754549000,d74adea29cf7,rasp0,-49,-50
rssi,1676033955169645000,d74adea29cf7,rasp0,-49,-49
rssi,1676033955845804000,d74adea29cf7,rasp0,-49.25,-50
rssi,1676033956161292000,d74adea29cf7,rasp0,-48.8,-47
rssi,1676033956775706000,d74adea29cf7,rasp0,-48.833333333333336,-49
rssi,1676033957131483000,d74adea29cf7,rasp0,-49,-50
rssi,1676033958644142000,d74adea29cf7,rasp0,-51.375,-68
rssi,1676033959148573000,d74adea29cf7,rasp0,-53.22222222222222,-68
rssi,1676033959646614000,d74adea29cf7,rasp0,-54.3,-64
rssi,1676033961623337000,d74adea29cf7,rasp0,-54.4,-49
rssi,1676033962122247000,d74adea29cf7,rasp0,-54.3,-49
rssi,1676033963133742000,d74adea29cf7,rasp0,-54.2,-48
rssi,1676033963693602000,d74adea29cf7,rasp0,-54.1,-49
rssi,1676033964139255000,d74adea29cf7,rasp0,-54,-46
rssi,1676033964647148000,d74adea29cf7,rasp0,-54,-49
rssi,1676033965145833000,d74adea29cf7,rasp0,-53.8,-48
rssi,1676033966158394000,d74adea29cf7,rasp0,-51.9,-49
rssi,1676033966799597000,d74adea29cf7,rasp0,-49.9,-48
rssi,1676033967120418000,d74adea29cf7,rasp0,-48.3,-48
rssi,1676033969142752000,d74adea29cf7,rasp0,-48.2,-48
rssi,1676033969690943000,d74adea29cf7,rasp0,-48.2,-49
rssi,1676033970270010000,d74adea29cf7,rasp0,-48.2,-48
rssi,1676033970654749000,d74adea29cf7,rasp0,-48,-47
rssi,1676033971208784000,d74adea29cf7,rasp0,-48.4,-50
rssi,1676033971619479000,d74adea29cf7,rasp0,-48.2,-47
rssi,1676033972124111000,d74adea29cf7,rasp0,-48.2,-48
rssi,1676033973192528000,d74adea29cf7,rasp0,-48.1,-48
rssi,1676033974139212000,d74adea29cf7,rasp0,-48.1,-48
rssi,1676033974638585000,d74adea29cf7,rasp0,-48,-47
rssi,1676033975139128000,d74adea29cf7,rasp0,-47.9,-47
rssi,1676033976153950000,d74adea29cf7,rasp0,-47.8,-48
rssi,1676033976616100000,d74adea29cf7,rasp0,-47.9,-49
rssi,1676033977117346000,d74adea29cf7,rasp0,-47.9,-47
rssi,1676033977723360000,d74adea29cf7,rasp0,-47.6,-47
rssi,1676033978628031000,d74adea29cf7,rasp0,-47.7,-48
rssi,1676033979136478000,d74adea29cf7,rasp0,-47.7,-48
rssi,1676033979756822000,d74adea29cf7,rasp0,-47.7,-48
rssi,1676033980295750000,d74adea29cf7,rasp0,-47.7,-48
rssi,1676033980652267000,d74adea29cf7,rasp0,-47.7,-47
rssi,1676033982124550000,d74adea29cf7,rasp0,-47.7,-47
rssi,1676033982626957000,d74adea29cf7,rasp0,-47.6,-47
rssi,1676033983218871000,d74adea29cf7,rasp0,-47.6,-49
rssi,1676033983632321000,d74adea29cf7,rasp0,-47.7,-48
rssi,1676033984131874000,d74adea29cf7,rasp0,-47.8,-48
rssi,1676033984631268000,d74adea29cf7,rasp0,-47.7,-47
rssi,1676033985145888000,d74adea29cf7,rasp0,-47.6,-47
rssi,1676033985642962000,d74adea29cf7,rasp0,-47.5,-47
rssi,1676033986172651000,d74adea29cf7,rasp0,-47.5,-48
rssi,1676033987139823000,d74adea29cf7,rasp0,-47.6,-48
rssi,1676033988639485000,d74adea29cf7,rasp0,-47.6,-47
rssi,1676033989140040000,d74adea29cf7,rasp0,-47.6,-47
rssi,1676033989681326000,d74adea29cf7,rasp0,-47.5,-48
rssi,1676033990187090000,d74adea29cf7,rasp0,-47.4,-47
rssi,1676033991165449000,d74adea29cf7,rasp0,-47.3,-47
rssi,1676033992119623000,d74adea29cf7,rasp0,-47.3,-47
rssi,1676033992623781000,d74adea29cf7,rasp0,-47.4,-48
rssi,1676033993132061000,d74adea29cf7,rasp0,-47.4,-47
rssi,1676033993639616000,d74adea29cf7,rasp0,-47.3,-47
rssi,1676033995144866000,d74adea29cf7,rasp0,-47.4,-49
rssi,1676033995645629000,d74adea29cf7,rasp0,-47.4,-47
