name,time,addr,device,mean,rssi
rssi,1676034539695538000,d74adea29cf7,rasp0,-63,-63
rssi,1676034540713699000,d74adea29cf7,rasp0,-61.5,-60
rssi,1676034541214473000,d74adea29cf7,rasp0,-62.666666666666664,-65
rssi,1676034541679359000,d74adea29cf7,rasp0,-62,-60
rssi,1676034542187686000,d74adea29cf7,rasp0,-61.6,-60
rssi,1676034542695807000,d74adea29cf7,rasp0,-61.333333333333336,-60
rssi,1676034544210899000,d74adea29cf7,rasp0,-61.142857142857146,-60
rssi,1676034544711829000,d74adea29cf7,rasp0,-60.875,-59
rssi,1676034545368672000,d74adea29cf7,rasp0,-60.55555555555556,-58
rssi,1676034545730358000,d74adea29cf7,rasp0,-61,-65
rssi,1676034546296896000,d74adea29cf7,rasp0,-61,-63
rssi,1676034547187252000,d74adea29cf7,rasp0,-60.9,-59
rssi,1676034547691829000,d74adea29cf7,rasp0,-60.8,-64
rssi,1676034548201610000,d74adea29cf7,rasp0,-61.1,-63
rssi,1676034548705607000,d74adea29cf7,rasp0,-61.5,-64
rssi,1676034549207454000,d74adea29cf7,rasp0,-61.8,-63
rssi,1676034549806190000,d74adea29cf7,rasp0,-62.6,-68
rssi,1676034550212135000,d74adea29cf7,rasp0,-63.1,-64
rssi,1676034550716605000,d74adea29cf7,rasp0,-63.8,-65
rssi,1676034551220922000,d74adea29cf7,rasp0,-63.5,-62
rssi,1676034551720489000,d74adea29cf7,rasp0,-63.6,-64
rssi,1676034552189632000,d74adea29cf7,rasp0,-63.9,-62
rssi,1676034554741736000,d74adea29cf7,rasp0,-63.8,-63
rssi,1676034555718114000,d74adea29cf7,rasp0,-63.6,-61
rssi,1676034556239971000,d74adea29cf7,rasp0,-63.7,-65
rssi,1676034557181621000,d74adea29cf7,rasp0,-64.1,-67
rssi,1676034561219371000,d74adea29cf7,rasp0,-64,-67
rssi,1676034562197233000,d74adea29cf7,rasp0,-64.1,-65
rssi,1676034563734246000,d74adea29cf7,rasp0,-64.3,-67
rssi,1676034564191784000,d74adea29cf7,rasp0,-64.5,-64
rssi,1676034566663707000,d74adea29cf7,rasp0,-64.8,-67
rssi,1676034567171572000,d74adea29cf7,rasp0,-65.5,-69
rssi,1676034568685327000,d74adea29cf7,rasp0,-65.5,-63
rssi,1676034569274613000,d74adea29cf7,rasp0,-65.7,-63
rssi,1676034569810501000,d74adea29cf7,rasp0,-65.4,-62
rssi,1676034571308994000,d74adea29cf7,rasp0,-65.5,-68
rssi,1676034572671220000,d74adea29cf7,rasp0,-65.1,-63
rssi,1676034573178439000,d74adea29cf7,rasp0,-64.7,-61
rssi,1676034573675379000,d74adea29cf7,rasp0,-64.8,-68
rssi,1676034574185194000,d74adea29cf7,rasp0,-64.7,-63
rssi,1676034575778564000,d74adea29cf7,rasp0,-64.7,-67
rssi,1676034576202690000,d74adea29cf7,rasp0,-64.6,-68
rssi,1676034576722459000,d74adea29cf7,rasp0,-64.7,-64
rssi,1676034577203580000,d74adea29cf7,rasp0,-64.6,-62
rssi,1676034578671812000,d74adea29cf7,rasp0,-65.1,-67
