name,time,addr,device,mean,rssi
rssi,1675255811807050000,d74adea29cf7,rasp0,-47,-47
rssi,1675255812308319000,d74adea29cf7,rasp0,-47,-47
rssi,1675255812809182000,d74adea29cf7,rasp0,-46.666666666666664,-46
rssi,1675255813337384000,d74adea29cf7,rasp0,-47.75,-51
rssi,1675255813823900000,d74adea29cf7,rasp0,-47.6,-47
rssi,1675255814330775000,d74adea29cf7,rasp0,-47.833333333333336,-49
rssi,1675255815341270000,d74adea29cf7,rasp0,-47.57142857142857,-46
rssi,1675255815882480000,d74adea29cf7,rasp0,-47.75,-49
rssi,1675255816304596000,d74adea29cf7,rasp0,-47.888888888888886,-49
rssi,1675255816806873000,d74adea29cf7,rasp0,-47.7,-46
rssi,1675255817312711000,d74adea29cf7,rasp0,-47.9,-49
rssi,1675255819330354000,d74adea29cf7,rasp0,-47.9,-47
rssi,1675255821373433000,d74adea29cf7,rasp0,-48.1,-48
rssi,1675255821856484000,d74adea29cf7,rasp0,-48,-50
rssi,1675255822323350000,d74adea29cf7,rasp0,-47.9,-46
rssi,1675255822826072000,d74adea29cf7,rasp0,-48,-50
rssi,1675255823333955000,d74adea29cf7,rasp0,-48.1,-47
rssi,1675255823837928000,d74adea29cf7,rasp0,-48.2,-50
rssi,1675255824342921000,d74adea29cf7,rasp0,-48.1,-48
rssi,1675255824844257000,d74adea29cf7,rasp0,-48.3,-48
rssi,1675255825347744000,d74adea29cf7,rasp0,-48,-46
rssi,1675255826307927000,d74adea29cf7,rasp0,-48.1,-48
rssi,1675255826821856000,d74adea29cf7,rasp0,-48.1,-48
rssi,1675255827320357000,d74adea29cf7,rasp0,-48,-49
rssi,1675255827829758000,d74adea29cf7,rasp0,-48.3,-49
rssi,1675255828334590000,d74adea29cf7,rasp0,-48.2,-49
rssi,1675255829349628000,d74adea29cf7,rasp0,-48.2,-47
rssi,1675255829853667000,d74adea29cf7,rasp0,-47.8,-46
rssi,1675255830357683000,d74adea29cf7,rasp0,-47.8,-48
rssi,1675255831396583000,d74adea29cf7,rasp0,-47.8,-48
rssi,1675255832822478000,d74adea29cf7,rasp0,-47.8,-46
rssi,1675255833326990000,d74adea29cf7,rasp0,-47.9,-49
rssi,1675255834339583000,d74adea29cf7,rasp0,-47.8,-47
rssi,1675255834841021000,d74adea29cf7,rasp0,-47.7,-48
rssi,1675255835343001000,d74adea29cf7,rasp0,-47.7,-49
rssi,1675255835852534000,d74adea29cf7,rasp0,-47.6,-48
rssi,1675255836311887000,d74adea29cf7,rasp0,-47.5,-46
rssi,1675255837321268000,d74adea29cf7,rasp0,-47.7,-48
rssi,1675255837879527000,d74adea29cf7,rasp0,-47.8,-49
rssi,1675255838330257000,d74adea29cf7,rasp0,-47.7,-47
rssi,1675255840354036000,d74adea29cf7,rasp0,-47.7,-46
rssi,1675255842827952000,d74adea29cf7,rasp0,-47.6,-48
rssi,1675255843425385000,d74adea29cf7,rasp0,-47.5,-46
rssi,1675255843837256000,d74adea29cf7,rasp0,-47.5,-48
rssi,1675255844344309000,d74adea29cf7,rasp0,-47.2,-46
rssi,1675255845348821000,d74adea29cf7,rasp0,-47,-46
rssi,1675255845856986000,d74adea29cf7,rasp0,-47.3,-49
rssi,1675255846427297000,d74adea29cf7,rasp0,-47.3,-48
rssi,1675255847504817000,d74adea29cf7,rasp0,-47.2,-48
rssi,1675255847822752000,d74adea29cf7,rasp0,-47.1,-46
rssi,1675255848327017000,d74adea29cf7,rasp0,-47.3,-48
rssi,1675255848834703000,d74adea29cf7,rasp0,-47.4,-49
rssi,1675255850854585000,d74adea29cf7,rasp0,-47.7,-49
rssi,1675255851808561000,d74adea29cf7,rasp0,-47.7,-48
rssi,1675255852816980000,d74adea29cf7,rasp0,-47.9,-48
rssi,1675255853459432000,d74adea29cf7,rasp0,-47.9,-46
rssi,1675255854845754000,d74adea29cf7,rasp0,-47.6,-46
rssi,1675255855346042000,d74adea29cf7,rasp0,-47.5,-47
rssi,1675255856822704000,d74adea29cf7,rasp0,-47.7,-50
rssi,1675255858332812000,d74adea29cf7,rasp0,-47.8,-47
rssi,1675255858840995000,d74adea29cf7,rasp0,-47.6,-46
rssi,1675255863333430000,d74adea29cf7,rasp0,-47.4,-47
rssi,1675255864348904000,d74adea29cf7,rasp0,-47.4,-49
rssi,1675255864893838000,d74adea29cf7,rasp0,-47.3,-47
rssi,1675255865861944000,d74adea29cf7,rasp0,-47.4,-49
rssi,1675255866807684000,d74adea29cf7,rasp0,-47.7,-49
rssi,1675255867314587000,d74adea29cf7,rasp0,-47.8,-47
rssi,1675255868826454000,d74adea29cf7,rasp0,-47.9,-48
rssi,1675255870340367000,d74adea29cf7,rasp0,-47.8,-49
rssi,1675255870844166000,d74adea29cf7,rasp0,-47.7,-46
rssi,1675255871803150000,d74adea29cf7,rasp0,-48.1,-50
rssi,1675255872831264000,d74adea29cf7,rasp0,-48.3,-49
rssi,1675255873524069000,d74adea29cf7,rasp0,-48,-46
rssi,1675255873835253000,d74adea29cf7,rasp0,-48.2,-49
rssi,1675256114836389000,d74adea29cf7,rasp0,-52,-52
rssi,1675256115339051000,d74adea29cf7,rasp0,-53,-54
rssi,1675256116299818000,d74adea29cf7,rasp0,-52.666666666666664,-52
rssi,1675256116805158000,d74adea29cf7,rasp0,-52,-50
rssi,1675256117975986000,d74adea29cf7,rasp0,-51.8,-51
rssi,1675256118855129000,d74adea29cf7,rasp0,-51.666666666666664,-51
rssi,1675256119824444000,d74adea29cf7,rasp0,-51.57142857142857,-51
rssi,1675256120366644000,d74adea29cf7,rasp0,-51.625,-52
rssi,1675256120827109000,d74adea29cf7,rasp0,-51.666666666666664,-52
rssi,1675256121288980000,d74adea29cf7,rasp0,-51.6,-51
rssi,1675256121796470000,d74adea29cf7,rasp0,-51.6,-52
rssi,1675256123305002000,d74adea29cf7,rasp0,-51.3,-51
rssi,1675256123814336000,d74adea29cf7,rasp0,-51.3,-52
rssi,1675256124315303000,d74adea29cf7,rasp0,-51.5,-52
rssi,1675256125319918000,d74adea29cf7,rasp0,-51.6,-52
rssi,1675256125838205000,d74adea29cf7,rasp0,-51.7,-52
rssi,1675256126298689000,d74adea29cf7,rasp0,-51.9,-53
rssi,1675256127300581000,d74adea29cf7,rasp0,-51.9,-52
rssi,1675256127800887000,d74adea29cf7,rasp0,-51.8,-51
rssi,1675256128311509000,d74adea29cf7,rasp0,-51.9,-52
rssi,1675256128818209000,d74adea29cf7,rasp0,-51.9,-52
rssi,1675256129321943000,d74adea29cf7,rasp0,-52,-52
rssi,1675256129880565000,d74adea29cf7,rasp0,-52,-52
rssi,1675256130326151000,d74adea29cf7,rasp0,-52.1,-53
rssi,1675256130831703000,d74adea29cf7,rasp0,-52.2,-53
rssi,1675256131297680000,d74adea29cf7,rasp0,-52.2,-52
rssi,1675256131802841000,d74adea29cf7,rasp0,-52,-51
rssi,1675256132311651000,d74adea29cf7,rasp0,-52.1,-53
rssi,1675256132827471000,d74adea29cf7,rasp0,-52.2,-52
rssi,1675256133466271000,d74adea29cf7,rasp0,-52.3,-53
rssi,1675256134338073000,d74adea29cf7,rasp0,-52.2,-51
rssi,1675256134839366000,d74adea29cf7,rasp0,-52.1,-51
rssi,1675256136296999000,d74adea29cf7,rasp0,-52.2,-53
rssi,1675256136802760000,d74adea29cf7,rasp0,-52.2,-53
rssi,1675256137338515000,d74adea29cf7,rasp0,-52.1,-52
rssi,1675256137817418000,d74adea29cf7,rasp0,-52.1,-52
rssi,1675256139322893000,d74adea29cf7,rasp0,-52.1,-51
rssi,1675256140333788000,d74adea29cf7,rasp0,-51.9,-51
rssi,1675256141301059000,d74adea29cf7,rasp0,-52,-53
rssi,1675256142821831000,d74adea29cf7,rasp0,-51.8,-51
rssi,1675256143368068000,d74adea29cf7,rasp0,-52.1,-54
rssi,1675256143922227000,d74adea29cf7,rasp0,-52.1,-51
rssi,1675256144837997000,d74adea29cf7,rasp0,-52,-52
rssi,1675256145414659000,d74adea29cf7,rasp0,-51.7,-50
rssi,1675256145886964000,d74adea29cf7,rasp0,-51.6,-51
rssi,1675256146807750000,d74adea29cf7,rasp0,-51.5,-51
rssi,1675256147316283000,d74adea29cf7,rasp0,-51.5,-51
rssi,1675256147818810000,d74adea29cf7,rasp0,-51.4,-50
rssi,1675256148832998000,d74adea29cf7,rasp0,-51.2,-51
rssi,1675256149341529000,d74adea29cf7,rasp0,-51.3,-52
rssi,1675256150347965000,d74adea29cf7,rasp0,-50.9,-50
rssi,1675256150919631000,d74adea29cf7,rasp0,-50.9,-51
rssi,1675256151297203000,d74adea29cf7,rasp0,-50.7,-50
rssi,1675256151803885000,d74adea29cf7,rasp0,-50.9,-52
rssi,1675256152310707000,d74adea29cf7,rasp0,-50.8,-50
rssi,1675256152880037000,d74adea29cf7,rasp0,-50.8,-51
rssi,1675256153327310000,d74adea29cf7,rasp0,-50.9,-52
rssi,1675256154335736000,d74adea29cf7,rasp0,-51.1,-52
rssi,1675256154841875000,d74adea29cf7,rasp0,-51.1,-51
rssi,1675256155340281000,d74adea29cf7,rasp0,-50.9,-50
rssi,1675256155849720000,d74adea29cf7,rasp0,-51,-51
rssi,1675256157302661000,d74adea29cf7,rasp0,-51,-51
rssi,1675256157813760000,d74adea29cf7,rasp0,-51.2,-52
rssi,1675256158320863000,d74adea29cf7,rasp0,-51.2,-52
rssi,1675256158823355000,d74adea29cf7,rasp0,-51.3,-51
rssi,1675256159887352000,d74adea29cf7,rasp0,-51.3,-51
rssi,1675256160345926000,d74adea29cf7,rasp0,-51.3,-52
rssi,1675256160849258000,d74adea29cf7,rasp0,-51.3,-52
rssi,1675256161303942000,d74adea29cf7,rasp0,-51.3,-51
rssi,1675256161806430000,d74adea29cf7,rasp0,-53,-67
rssi,1675256162409392000,d74adea29cf7,rasp0,-53.1,-52
rssi,1675256162812723000,d74adea29cf7,rasp0,-53.3,-53
rssi,1675256163319290000,d74adea29cf7,rasp0,-53.3,-52
rssi,1675256163823645000,d74adea29cf7,rasp0,-53.2,-51
rssi,1675256164328235000,d74adea29cf7,rasp0,-53.3,-52
rssi,1675256164831526000,d74adea29cf7,rasp0,-53.3,-51
rssi,1675256165531563000,d74adea29cf7,rasp0,-53.3,-52
rssi,1675256165837423000,d74adea29cf7,rasp0,-53.4,-53
rssi,1675256166303488000,d74adea29cf7,rasp0,-53.5,-52
rssi,1675256167811435000,d74adea29cf7,rasp0,-52,-52
rssi,1675256168828379000,d74adea29cf7,rasp0,-52.1,-53
rssi,1675256169840138000,d74adea29cf7,rasp0,-52,-52
rssi,1675256170414623000,d74adea29cf7,rasp0,-52,-52
rssi,1675256170856269000,d74adea29cf7,rasp0,-52.2,-53
rssi,1675256171308039000,d74adea29cf7,rasp0,-52.2,-52
rssi,1675256171818006000,d74adea29cf7,rasp0,-52.3,-52
rssi,1675256172829890000,d74adea29cf7,rasp0,-52.2,-51
rssi,1675256173337735000,d74adea29cf7,rasp0,-52.2,-53
rssi,1675256174343538000,d74adea29cf7,rasp0,-52.2,-52
rssi,1675256174844466000,d74adea29cf7,rasp0,-52.2,-52
rssi,1675256430373847000,d74adea29cf7,rasp0,-46,-46
rssi,1675256431330120000,d74adea29cf7,rasp0,-46.5,-47
rssi,1675256431887085000,d74adea29cf7,rasp0,-47,-48
rssi,1675256432356894000,d74adea29cf7,rasp0,-47.25,-48
rssi,1675256432903068000,d74adea29cf7,rasp0,-47.2,-47
rssi,1675256433342585000,d74adea29cf7,rasp0,-47,-46
rssi,1675256433843525000,d74adea29cf7,rasp0,-47.285714285714285,-49
rssi,1675256434902497000,d74adea29cf7,rasp0,-47.25,-47
rssi,1675256435361532000,d74adea29cf7,rasp0,-47.44444444444444,-49
rssi,1675256435859761000,d74adea29cf7,rasp0,-47.4,-47
rssi,1675256436821440000,d74adea29cf7,rasp0,-47.5,-47
rssi,1675256437330411000,d74adea29cf7,rasp0,-47.7,-49
rssi,1675256437833355000,d74adea29cf7,rasp0,-47.6,-47
rssi,1675256438339988000,d74adea29cf7,rasp0,-47.7,-49
rssi,1675256438843856000,d74adea29cf7,rasp0,-47.9,-49
rssi,1675256439349775000,d74adea29cf7,rasp0,-48,-47
rssi,1675256439874587000,d74adea29cf7,rasp0,-48,-49
rssi,1675256440942249000,d74adea29cf7,rasp0,-48.5,-52
rssi,1675256441319519000,d74adea29cf7,rasp0,-48.3,-47
rssi,1675256441818964000,d74adea29cf7,rasp0,-48.5,-49
rssi,1675256442361466000,d74adea29cf7,rasp0,-48.7,-49
rssi,1675256442832514000,d74adea29cf7,rasp0,-48.6,-48
rssi,1675256443333978000,d74adea29cf7,rasp0,-48.8,-49
rssi,1675256443836610000,d74adea29cf7,rasp0,-48.6,-47
rssi,1675256445347985000,d74adea29cf7,rasp0,-48.4,-47
rssi,1675256445998614000,d74adea29cf7,rasp0,-48.4,-47
rssi,1675256446818774000,d74adea29cf7,rasp0,-48.2,-47
rssi,1675256448340019000,d74adea29cf7,rasp0,-47.7,-47
rssi,1675256449353674000,d74adea29cf7,rasp0,-48.1,-51
rssi,1675256449853037000,d74adea29cf7,rasp0,-47.9,-47
rssi,1675256450366198000,d74adea29cf7,rasp0,-47.8,-48
rssi,1675256452369840000,d74adea29cf7,rasp0,-47.9,-49
rssi,1675256453341459000,d74adea29cf7,rasp0,-47.9,-49
rssi,1675256453847473000,d74adea29cf7,rasp0,-48.1,-49
rssi,1675256454368719000,d74adea29cf7,rasp0,-48.3,-49
rssi,1675256454975899000,d74adea29cf7,rasp0,-48.1,-45
rssi,1675256456371441000,d74adea29cf7,rasp0,-48.2,-48
rssi,1675256457485667000,d74adea29cf7,rasp0,-48.2,-47
rssi,1675256457845670000,d74adea29cf7,rasp0,-47.9,-48
rssi,1675256458934529000,d74adea29cf7,rasp0,-48,-48
rssi,1675256459368783000,d74adea29cf7,rasp0,-47.9,-47
rssi,1675256459876917000,d74adea29cf7,rasp0,-47.9,-49
rssi,1675256460888621000,d74adea29cf7,rasp0,-49.4,-64
rssi,1675256461834079000,d74adea29cf7,rasp0,-50.8,-63
rssi,1675256462334245000,d74adea29cf7,rasp0,-52.4,-65
rssi,1675256463350273000,d74adea29cf7,rasp0,-54.8,-69
rssi,1675256464355487000,d74adea29cf7,rasp0,-54.9,-49
rssi,1675256465874498000,d74adea29cf7,rasp0,-55.1,-49
rssi,1675256466330785000,d74adea29cf7,rasp0,-55.1,-48
rssi,1675256466837036000,d74adea29cf7,rasp0,-55.3,-50
rssi,1675256467347157000,d74adea29cf7,rasp0,-55.6,-50
rssi,1675256467977559000,d74adea29cf7,rasp0,-55.7,-50
rssi,1675256468355427000,d74adea29cf7,rasp0,-54.4,-51
