name,time,addr,device,mean,rssi
rssi,1675254613414711000,d74adea29cf7,rasp0,-73,-73
rssi,1675254614552254000,d74adea29cf7,rasp0,-69.5,-66
rssi,1675254616897130000,d74adea29cf7,rasp0,-69.33333333333333,-69
rssi,1675254617404976000,d74adea29cf7,rasp0,-70.25,-73
rssi,1675254618618101000,d74adea29cf7,rasp0,-70,-69
rssi,1675254619421924000,d74adea29cf7,rasp0,-69.66666666666667,-68
rssi,1675254620941248000,d74adea29cf7,rasp0,-69.14285714285714,-66
rssi,1675254623918484000,d74adea29cf7,rasp0,-69.125,-69
rssi,1675254626900009000,d74adea29cf7,rasp0,-70.11111111111111,-78
rssi,1675254628585992000,d74adea29cf7,rasp0,-69.3,-62
rssi,1675254629748261000,d74adea29cf7,rasp0,-69,-70
rssi,1675254630429600000,d74adea29cf7,rasp0,-69,-66
rssi,1675254633917640000,d74adea29cf7,rasp0,-69.4,-73
rssi,1675254634932562000,d74adea29cf7,rasp0,-68.3,-62
rssi,1675254635435245000,d74adea29cf7,rasp0,-68.6,-72
rssi,1675254636396961000,d74adea29cf7,rasp0,-68,-62
rssi,1675254636899166000,d74adea29cf7,rasp0,-68.4,-70
rssi,1675254637403424000,d74adea29cf7,rasp0,-68.1,-66
rssi,1675254637914619000,d74adea29cf7,rasp0,-66.4,-61
rssi,1675254638466675000,d74adea29cf7,rasp0,-67.7,-75
rssi,1675254638944082000,d74adea29cf7,rasp0,-67.8,-71
rssi,1675254639464352000,d74adea29cf7,rasp0,-67.4,-62
rssi,1675254640062361000,d74adea29cf7,rasp0,-67,-69
rssi,1675254642906112000,d74adea29cf7,rasp0,-68.2,-74
rssi,1675254644415093000,d74adea29cf7,rasp0,-67.2,-62
rssi,1675254645924391000,d74adea29cf7,rasp0,-67.2,-62
rssi,1675254646485422000,d74adea29cf7,rasp0,-67.3,-71
rssi,1675254647409276000,d74adea29cf7,rasp0,-67.5,-68
rssi,1675254648090553000,d74adea29cf7,rasp0,-68.4,-70
rssi,1675254648421072000,d74adea29cf7,rasp0,-67.1,-62
rssi,1675254648930291000,d74adea29cf7,rasp0,-67.1,-71
rssi,1675254651149011000,d74adea29cf7,rasp0,-67.2,-63
rssi,1675254651393786000,d74adea29cf7,rasp0,-66.6,-63
rssi,1675254651951820000,d74adea29cf7,rasp0,-66.3,-71
rssi,1675254652480542000,d74adea29cf7,rasp0,-66.2,-61
rssi,1675254653414784000,d74adea29cf7,rasp0,-66.7,-67
rssi,1675254654145387000,d74adea29cf7,rasp0,-66.2,-66
rssi,1675254655430551000,d74adea29cf7,rasp0,-66.7,-73
rssi,1675254656424917000,d74adea29cf7,rasp0,-65.8,-61
rssi,1675254658932120000,d74adea29cf7,rasp0,-65.8,-62
rssi,1675254659436845000,d74adea29cf7,rasp0,-65.8,-71
rssi,1675254660042777000,d74adea29cf7,rasp0,-65.7,-62
rssi,1675254660448149000,d74adea29cf7,rasp0,-66.5,-71
rssi,1675254661394640000,d74adea29cf7,rasp0,-67.9,-85
rssi,1675254661972469000,d74adea29cf7,rasp0,-67.9,-61
rssi,1675254662901320000,d74adea29cf7,rasp0,-69.5,-83
rssi,1675254663905874000,d74adea29cf7,rasp0,-69.8,-69
rssi,1675254664914144000,d74adea29cf7,rasp0,-69.4,-69
rssi,1675254666399135000,d74adea29cf7,rasp0,-69.7,-64
rssi,1675254666952768000,d74adea29cf7,rasp0,-69.8,-63
rssi,1675254667902655000,d74adea29cf7,rasp0,-69.6,-69
rssi,1675254669414209000,d74adea29cf7,rasp0,-70.8,-74
rssi,1675254670931402000,d74adea29cf7,rasp0,-69.9,-62
rssi,1675254672103362000,d74adea29cf7,rasp0,-68.5,-71
rssi,1675254672408086000,d74adea29cf7,rasp0,-69.4,-70
rssi,1675254673908584000,d74adea29cf7,rasp0,-68.4,-73
rssi,1675254675103822000,d74adea29cf7,rasp0,-68.6,-71
rssi,1675254932572959000,d74adea29cf7,rasp0,-57,-57
rssi,1675254932848270000,d74adea29cf7,rasp0,-58.5,-60
rssi,1675254933513812000,d74adea29cf7,rasp0,-58.666666666666664,-59
rssi,1675254933932730000,d74adea29cf7,rasp0,-59.25,-61
rssi,1675254935371208000,d74adea29cf7,rasp0,-59.4,-60
rssi,1675254935878659000,d74adea29cf7,rasp0,-59.833333333333336,-62
rssi,1675254936828749000,d74adea29cf7,rasp0,-60.142857142857146,-62
rssi,1675254938343439000,d74adea29cf7,rasp0,-59.75,-57
rssi,1675254938844839000,d74adea29cf7,rasp0,-60,-62
rssi,1675254939854699000,d74adea29cf7,rasp0,-60.3,-63
rssi,1675254940859999000,d74adea29cf7,rasp0,-60.3,-57
rssi,1675254941446753000,d74adea29cf7,rasp0,-60.6,-63
rssi,1675254941820576000,d74adea29cf7,rasp0,-61.1,-64
rssi,1675254942329602000,d74adea29cf7,rasp0,-61.7,-67
rssi,1675254943838645000,d74adea29cf7,rasp0,-61.4,-57
rssi,1675254944343635000,d74adea29cf7,rasp0,-62.3,-71
rssi,1675254944847063000,d74adea29cf7,rasp0,-63.1,-70
rssi,1675254945855054000,d74adea29cf7,rasp0,-63.7,-63
rssi,1675254946833982000,d74adea29cf7,rasp0,-63.8,-63
rssi,1675254947328946000,d74adea29cf7,rasp0,-64.2,-67
rssi,1675254947844992000,d74adea29cf7,rasp0,-64.3,-58
rssi,1675254948359169000,d74adea29cf7,rasp0,-63.8,-58
rssi,1675254948867175000,d74adea29cf7,rasp0,-63.7,-63
rssi,1675254951001116000,d74adea29cf7,rasp0,-63.3,-63
rssi,1675254952906216000,d74adea29cf7,rasp0,-63.9,-63
rssi,1675254953419483000,d74adea29cf7,rasp0,-63.5,-67
rssi,1675254953959070000,d74adea29cf7,rasp0,-63.4,-69
rssi,1675254954501097000,d74adea29cf7,rasp0,-62.9,-58
rssi,1675254955205549000,d74adea29cf7,rasp0,-62.4,-58
rssi,1675254955952804000,d74adea29cf7,rasp0,-62.1,-64
rssi,1675254956607406000,d74adea29cf7,rasp0,-62.1,-58
rssi,1675254957419229000,d74adea29cf7,rasp0,-62.7,-64
rssi,1675254957922267000,d74adea29cf7,rasp0,-62.7,-63
rssi,1675254959449665000,d74adea29cf7,rasp0,-63.3,-69
rssi,1675254959954194000,d74adea29cf7,rasp0,-62.8,-58
rssi,1675254960967210000,d74adea29cf7,rasp0,-64,-79
rssi,1675254961428711000,d74adea29cf7,rasp0,-64.6,-75
rssi,1675254961932318000,d74adea29cf7,rasp0,-66.4,-76
rssi,1675254962437031000,d74adea29cf7,rasp0,-68,-74
rssi,1675254962946028000,d74adea29cf7,rasp0,-69.7,-81
rssi,1675254963447633000,d74adea29cf7,rasp0,-71.6,-77
rssi,1675254963951132000,d74adea29cf7,rasp0,-72,-68
rssi,1675254965474536000,d74adea29cf7,rasp0,-71.9,-62
rssi,1675254965985920000,d74adea29cf7,rasp0,-71.2,-62
rssi,1675254966441161000,d74adea29cf7,rasp0,-71.7,-63
rssi,1675254967450080000,d74adea29cf7,rasp0,-70.3,-65
rssi,1675254968182670000,d74adea29cf7,rasp0,-68.6,-58
rssi,1675254968463169000,d74adea29cf7,rasp0,-66.7,-57
rssi,1675254968965580000,d74adea29cf7,rasp0,-65.5,-62
rssi,1675254969485783000,d74adea29cf7,rasp0,-63.8,-64
rssi,1675254969977775000,d74adea29cf7,rasp0,-62.5,-64
rssi,1675254970485449000,d74adea29cf7,rasp0,-61.4,-57
rssi,1675254971448402000,d74adea29cf7,rasp0,-61.5,-63
rssi,1675254972453668000,d74adea29cf7,rasp0,-61.6,-63
rssi,1675254973459335000,d74adea29cf7,rasp0,-61.4,-61
rssi,1675254973961089000,d74adea29cf7,rasp0,-60.6,-57
rssi,1675254974469830000,d74adea29cf7,rasp0,-61,-62
rssi,1675254975983397000,d74adea29cf7,rasp0,-61.3,-60
rssi,1675254976641934000,d74adea29cf7,rasp0,-61.3,-62
rssi,1675254976968960000,d74adea29cf7,rasp0,-60.5,-56
rssi,1675254977511322000,d74adea29cf7,rasp0,-60.4,-63
rssi,1675254978005428000,d74adea29cf7,rasp0,-60.4,-57
rssi,1675254978483259000,d74adea29cf7,rasp0,-60.3,-62
rssi,1675254978989804000,d74adea29cf7,rasp0,-60.1,-61
rssi,1675254979494479000,d74adea29cf7,rasp0,-59.7,-57
rssi,1675254980002841000,d74adea29cf7,rasp0,-60.2,-62
rssi,1675254981015911000,d74adea29cf7,rasp0,-60.2,-62
rssi,1675254981455938000,d74adea29cf7,rasp0,-60.3,-61
rssi,1675254981962964000,d74adea29cf7,rasp0,-60.2,-61
rssi,1675254982970512000,d74adea29cf7,rasp0,-60.3,-57
rssi,1675254983977816000,d74adea29cf7,rasp0,-60.2,-62
rssi,1675254984982533000,d74adea29cf7,rasp0,-60.1,-56
rssi,1675254986461852000,d74adea29cf7,rasp0,-60.3,-64
rssi,1675254987014014000,d74adea29cf7,rasp0,-60.5,-63
rssi,1675254987479433000,d74adea29cf7,rasp0,-61.4,-66
rssi,1675254987983943000,d74adea29cf7,rasp0,-61.3,-61
rssi,1675254988486761000,d74adea29cf7,rasp0,-60.7,-56
rssi,1675254988990186000,d74adea29cf7,rasp0,-60.8,-62
rssi,1675254990506462000,d74adea29cf7,rasp0,-60.7,-60
rssi,1675254991077986000,d74adea29cf7,rasp0,-60.6,-56
rssi,1675254991459719000,d74adea29cf7,rasp0,-60,-56
rssi,1675254992118726000,d74adea29cf7,rasp0,-60.5,-61
rssi,1675254992468278000,d74adea29cf7,rasp0,-60.4,-63
rssi,1675254993496324000,d74adea29cf7,rasp0,-60.2,-61
rssi,1675254993984965000,d74adea29cf7,rasp0,-60.3,-67
rssi,1675254995479002000,d74adea29cf7,rasp0,-60.1,-59
rssi,1675255243378869000,d74adea29cf7,rasp0,-60,-60
rssi,1675255243941100000,d74adea29cf7,rasp0,-58.5,-57
rssi,1675255244388290000,d74adea29cf7,rasp0,-59.666666666666664,-62
rssi,1675255245391046000,d74adea29cf7,rasp0,-60.25,-62
rssi,1675255245893089000,d74adea29cf7,rasp0,-60,-59
rssi,1675255246377549000,d74adea29cf7,rasp0,-60.166666666666664,-61
rssi,1675255246936976000,d74adea29cf7,rasp0,-60.142857142857146,-60
rssi,1675255247890888000,d74adea29cf7,rasp0,-60,-59
rssi,1675255248396692000,d74adea29cf7,rasp0,-59.888888888888886,-59
rssi,1675255248903034000,d74adea29cf7,rasp0,-60,-61
rssi,1675255249538735000,d74adea29cf7,rasp0,-59.7,-57
rssi,1675255249961465000,d74adea29cf7,rasp0,-60.4,-64
rssi,1675255250409570000,d74adea29cf7,rasp0,-59.8,-56
rssi,1675255250915551000,d74adea29cf7,rasp0,-59.6,-60
rssi,1675255251377266000,d74adea29cf7,rasp0,-59.6,-59
rssi,1675255252387659000,d74adea29cf7,rasp0,-59.3,-58
rssi,1675255253891921000,d74adea29cf7,rasp0,-59.3,-60
rssi,1675255254401181000,d74adea29cf7,rasp0,-59.3,-59
rssi,1675255255415040000,d74adea29cf7,rasp0,-59.3,-59
rssi,1675255255970318000,d74adea29cf7,rasp0,-59.1,-59
rssi,1675255257385557000,d74adea29cf7,rasp0,-59.1,-57
rssi,1675255258571129000,d74adea29cf7,rasp0,-58.3,-56
rssi,1675255259412609000,d74adea29cf7,rasp0,-58.4,-57
rssi,1675255259919786000,d74adea29cf7,rasp0,-58.7,-63
rssi,1675255260418176000,d74adea29cf7,rasp0,-58.5,-57
rssi,1675255260920093000,d74adea29cf7,rasp0,-60.4,-77
rssi,1675255261377090000,d74adea29cf7,rasp0,-61.7,-73
rssi,1675255261877895000,d74adea29cf7,rasp0,-63.9,-81
rssi,1675255262385543000,d74adea29cf7,rasp0,-66,-80
rssi,1675255262887491000,d74adea29cf7,rasp0,-67.7,-76
rssi,1675255263395326000,d74adea29cf7,rasp0,-70,-80
rssi,1675255263902999000,d74adea29cf7,rasp0,-70.3,-59
rssi,1675255264909438000,d74adea29cf7,rasp0,-70,-54
rssi,1675255265417680000,d74adea29cf7,rasp0,-69.7,-60
rssi,1675255266472680000,d74adea29cf7,rasp0,-69.4,-54
rssi,1675255266885427000,d74adea29cf7,rasp0,-67.8,-61
rssi,1675255267897557000,d74adea29cf7,rasp0,-65.9,-54
rssi,1675255268404525000,d74adea29cf7,rasp0,-63.3,-55
rssi,1675255269062826000,d74adea29cf7,rasp0,-61.4,-61
rssi,1675255269421851000,d74adea29cf7,rasp0,-59.9,-61
rssi,1675255269957861000,d74adea29cf7,rasp0,-57.9,-60
rssi,1675255270501395000,d74adea29cf7,rasp0,-58,-60
rssi,1675255271375219000,d74adea29cf7,rasp0,-58.5,-59
rssi,1675255271879633000,d74adea29cf7,rasp0,-58.6,-61
rssi,1675255273905290000,d74adea29cf7,rasp0,-59.1,-59
rssi,1675255274410527000,d74adea29cf7,rasp0,-58.6,-56
rssi,1675255276373372000,d74adea29cf7,rasp0,-58.9,-57
rssi,1675255277377368000,d74adea29cf7,rasp0,-59.3,-59
rssi,1675255278389526000,d74adea29cf7,rasp0,-59.2,-60
rssi,1675255279447127000,d74adea29cf7,rasp0,-58.9,-58
rssi,1675255279997171000,d74adea29cf7,rasp0,-58.8,-59
rssi,1675255280406800000,d74adea29cf7,rasp0,-58.8,-60
rssi,1675255280907303000,d74adea29cf7,rasp0,-58.8,-59
rssi,1675255281370238000,d74adea29cf7,rasp0,-58.7,-60
rssi,1675255281874782000,d74adea29cf7,rasp0,-58.8,-60
rssi,1675255282377293000,d74adea29cf7,rasp0,-59.3,-61
rssi,1675255283896453000,d74adea29cf7,rasp0,-59.4,-58
rssi,1675255285401894000,d74adea29cf7,rasp0,-60.4,-69
rssi,1675255286871000000,d74adea29cf7,rasp0,-60.1,-57
rssi,1675255287377780000,d74adea29cf7,rasp0,-60.4,-61
