name,time,addr,device,mean,rssi
rssi,1675255957826454000,d74adea29cf7,rasp0,-47,-47
rssi,1675255958861819000,d74adea29cf7,rasp0,-46.5,-46
rssi,1675255959849454000,d74adea29cf7,rasp0,-46.666666666666664,-47
rssi,1675255960505238000,d74adea29cf7,rasp0,-46.5,-46
rssi,1675255961316837000,d74adea29cf7,rasp0,-46.4,-46
rssi,1675255961819048000,d74adea29cf7,rasp0,-46.333333333333336,-46
rssi,1675255962966566000,d74adea29cf7,rasp0,-47,-51
rssi,1675255963371030000,d74adea29cf7,rasp0,-47,-47
rssi,1675255963847257000,d74adea29cf7,rasp0,-46.888888888888886,-46
rssi,1675255964552564000,d74adea29cf7,rasp0,-46.9,-47
rssi,1675255965355537000,d74adea29cf7,rasp0,-46.9,-47
rssi,1675255965963163000,d74adea29cf7,rasp0,-46.9,-46
rssi,1675255966817210000,d74adea29cf7,rasp0,-47,-48
rssi,1675255970352798000,d74adea29cf7,rasp0,-47.1,-47
rssi,1675255970893028000,d74adea29cf7,rasp0,-47.1,-46
rssi,1675255971309383000,d74adea29cf7,rasp0,-47.1,-46
rssi,1675255971984565000,d74adea29cf7,rasp0,-46.7,-47
rssi,1675255972442271000,d74adea29cf7,rasp0,-46.8,-48
rssi,1675255972831318000,d74adea29cf7,rasp0,-47,-48
rssi,1675255973339625000,d74adea29cf7,rasp0,-47.1,-48
rssi,1675255973952987000,d74adea29cf7,rasp0,-47,-46
rssi,1675255974396074000,d74adea29cf7,rasp0,-47.2,-48
rssi,1675255974876568000,d74adea29cf7,rasp0,-47,-46
rssi,1675255975495026000,d74adea29cf7,rasp0,-47.4,-51
rssi,1675255976317850000,d74adea29cf7,rasp0,-47.6,-48
rssi,1675255978334979000,d74adea29cf7,rasp0,-47.9,-49
rssi,1675255978885370000,d74adea29cf7,rasp0,-48.1,-49
rssi,1675255979346664000,d74adea29cf7,rasp0,-47.9,-46
rssi,1675255980863185000,d74adea29cf7,rasp0,-48.1,-50
rssi,1675255981314202000,d74adea29cf7,rasp0,-48.3,-50
rssi,1675255981847041000,d74adea29cf7,rasp0,-50.3,-66
rssi,1675255982318944000,d74adea29cf7,rasp0,-52.1,-66
rssi,1675255982823085000,d74adea29cf7,rasp0,-53.6,-61
rssi,1675255983326764000,d74adea29cf7,rasp0,-53.3,-48
rssi,1675255983833230000,d74adea29cf7,rasp0,-53.2,-47
rssi,1675255984334705000,d74adea29cf7,rasp0,-52.9,-46
rssi,1675255984840705000,d74adea29cf7,rasp0,-52.8,-48
rssi,1675255985442637000,d74adea29cf7,rasp0,-52.9,-47
rssi,1675255985854946000,d74adea29cf7,rasp0,-52.7,-48
rssi,1675255987834275000,d74adea29cf7,rasp0,-52.4,-47
rssi,1675255988336593000,d74adea29cf7,rasp0,-50.4,-46
rssi,1675255989345194000,d74adea29cf7,rasp0,-48.5,-47
rssi,1675255989847968000,d74adea29cf7,rasp0,-47.3,-49
rssi,1675255990862301000,d74adea29cf7,rasp0,-47.3,-48
rssi,1675255991434939000,d74adea29cf7,rasp0,-47.1,-45
rssi,1675255991817298000,d74adea29cf7,rasp0,-47.1,-46
rssi,1675255992824448000,d74adea29cf7,rasp0,-47.2,-49
rssi,1675255993327934000,d74adea29cf7,rasp0,-47.1,-46
rssi,1675255993831359000,d74adea29cf7,rasp0,-47.1,-48
rssi,1675255994340977000,d74adea29cf7,rasp0,-47.1,-47
rssi,1675255994841135000,d74adea29cf7,rasp0,-47.3,-48
rssi,1675255995348824000,d74adea29cf7,rasp0,-47.3,-47
rssi,1675255995894059000,d74adea29cf7,rasp0,-47.3,-49
rssi,1675255996412353000,d74adea29cf7,rasp0,-47,-45
