name,time,addr,device,mean,rssi
rssi,1675252049392628000,d74adea29cf7,rasp0,-76,-76
rssi,1675252050011224000,d74adea29cf7,rasp0,-64.5,-53
rssi,1675252050396309000,d74adea29cf7,rasp0,-64,-63
rssi,1675252050899158000,d74adea29cf7,rasp0,-61.25,-53
rssi,1675252051865568000,d74adea29cf7,rasp0,-59.6,-53
rssi,1675252052404083000,d74adea29cf7,rasp0,-61.166666666666664,-69
rssi,1675252052873408000,d74adea29cf7,rasp0,-62.714285714285715,-72
rssi,1675252053892324000,d74adea29cf7,rasp0,-61.375,-52
rssi,1675252054396063000,d74adea29cf7,rasp0,-61.55555555555556,-63
rssi,1675252054896614000,d74adea29cf7,rasp0,-60.5,-51
rssi,1675252055439650000,d74adea29cf7,rasp0,-59.6,-67
rssi,1675252055988510000,d74adea29cf7,rasp0,-60.8,-65
rssi,1675252056358983000,d74adea29cf7,rasp0,-61.4,-69
rssi,1675252056865371000,d74adea29cf7,rasp0,-61,-49
rssi,1675252058878792000,d74adea29cf7,rasp0,-63.3,-76
rssi,1675252060400279000,d74adea29cf7,rasp0,-63.6,-72
rssi,1675252060905409000,d74adea29cf7,rasp0,-62.3,-59
rssi,1675252062366004000,d74adea29cf7,rasp0,-64.4,-73
rssi,1675252062865870000,d74adea29cf7,rasp0,-64.1,-60
rssi,1675252063990871000,d74adea29cf7,rasp0,-65.1,-61
rssi,1675252064498377000,d74adea29cf7,rasp0,-63.4,-50
rssi,1675252064881198000,d74adea29cf7,rasp0,-63.9,-70
rssi,1675252065380791000,d74adea29cf7,rasp0,-63,-60
rssi,1675252065896149000,d74adea29cf7,rasp0,-63.3,-52
rssi,1675252066922512000,d74adea29cf7,rasp0,-61.9,-62
rssi,1675252067367678000,d74adea29cf7,rasp0,-59.7,-50
rssi,1675252067867150000,d74adea29cf7,rasp0,-60.1,-63
rssi,1675252068372393000,d74adea29cf7,rasp0,-57.8,-50
rssi,1675252069887276000,d74adea29cf7,rasp0,-56.8,-50
rssi,1675252070893846000,d74adea29cf7,rasp0,-57.6,-69
rssi,1675252071355996000,d74adea29cf7,rasp0,-58.4,-58
rssi,1675252071859326000,d74adea29cf7,rasp0,-56.3,-49
rssi,1675252072367292000,d74adea29cf7,rasp0,-57.2,-69
rssi,1675252072908146000,d74adea29cf7,rasp0,-58,-60
rssi,1675252073375970000,d74adea29cf7,rasp0,-56.8,-50
rssi,1675252073883707000,d74adea29cf7,rasp0,-57.9,-61
rssi,1675252074391936000,d74adea29cf7,rasp0,-57.6,-60
rssi,1675252074900771000,d74adea29cf7,rasp0,-57.5,-49
rssi,1675252075410048000,d74adea29cf7,rasp0,-57.4,-49
rssi,1675252076009271000,d74adea29cf7,rasp0,-57.3,-68
rssi,1675252076359329000,d74adea29cf7,rasp0,-56.4,-49
rssi,1675252076873915000,d74adea29cf7,rasp0,-56.4,-49
rssi,1675252077875074000,d74adea29cf7,rasp0,-55.3,-58
rssi,1675252078381240000,d74adea29cf7,rasp0,-54.3,-50
rssi,1675252078886199000,d74adea29cf7,rasp0,-56.2,-69
rssi,1675252079388227000,d74adea29cf7,rasp0,-55,-49
rssi,1675252079898518000,d74adea29cf7,rasp0,-56.7,-77
rssi,1675252082369263000,d74adea29cf7,rasp0,-58.6,-68
rssi,1675252082886177000,d74adea29cf7,rasp0,-60.9,-72
rssi,1675252084398116000,d74adea29cf7,rasp0,-59.9,-58
rssi,1675252085403027000,d74adea29cf7,rasp0,-60.8,-58
rssi,1675252085944903000,d74adea29cf7,rasp0,-60.9,-50
rssi,1675252086363893000,d74adea29cf7,rasp0,-60.1,-50
rssi,1675252087007225000,d74adea29cf7,rasp0,-61.6,-65
rssi,1675252087375484000,d74adea29cf7,rasp0,-60.8,-61
rssi,1675252087877224000,d74adea29cf7,rasp0,-60.8,-49
rssi,1675252088378883000,d74adea29cf7,rasp0,-59.2,-61
rssi,1675252089386369000,d74adea29cf7,rasp0,-57.3,-49
rssi,1675252089989122000,d74adea29cf7,rasp0,-55,-49
rssi,1675252090399359000,d74adea29cf7,rasp0,-55.2,-60
rssi,1675252090900249000,d74adea29cf7,rasp0,-55.2,-58
rssi,1675252091360351000,d74adea29cf7,rasp0,-56.5,-63
rssi,1675252091958571000,d74adea29cf7,rasp0,-56.9,-54
rssi,1675252093879692000,d74adea29cf7,rasp0,-56.9,-65
rssi,1675252094386379000,d74adea29cf7,rasp0,-56.1,-53
rssi,1675252096360683000,d74adea29cf7,rasp0,-57.9,-67
rssi,1675252096863500000,d74adea29cf7,rasp0,-57.4,-56
rssi,1675252097511142000,d74adea29cf7,rasp0,-58.8,-63
rssi,1675252097880629000,d74adea29cf7,rasp0,-60.3,-64
rssi,1675252098384362000,d74adea29cf7,rasp0,-59.6,-53
rssi,1675252099444384000,d74adea29cf7,rasp0,-60,-62
rssi,1675252099904102000,d74adea29cf7,rasp0,-58.9,-52
rssi,1675252100497932000,d74adea29cf7,rasp0,-60.5,-70
rssi,1675252101433673000,d74adea29cf7,rasp0,-59.1,-51
rssi,1675252101943299000,d74adea29cf7,rasp0,-58.8,-50
rssi,1675252102373326000,d74adea29cf7,rasp0,-58.2,-61
rssi,1675252103886966000,d74adea29cf7,rasp0,-58.8,-62
rssi,1675252104392690000,d74adea29cf7,rasp0,-57.6,-51
rssi,1675252104897214000,d74adea29cf7,rasp0,-58.4,-72
rssi,1675252106858002000,d74adea29cf7,rasp0,-59,-59
rssi,1675252107364237000,d74adea29cf7,rasp0,-60,-72
rssi,1675252107871324000,d74adea29cf7,rasp0,-59.9,-51
rssi,1675252108369952000,d74adea29cf7,rasp0,-59.8,-69
rssi,1675252109885868000,d74adea29cf7,rasp0,-60.8,-61
