name,time,addr,device,mean,rssi
rssi,1675253331340446000,d74adea29cf7,rasp0,-63,-63
rssi,1675253332341563000,d74adea29cf7,rasp0,-62.5,-62
rssi,1675253332844208000,d74adea29cf7,rasp0,-65.33333333,-71
rssi,1675253333350139000,d74adea29cf7,rasp0,-66.75,-71
rssi,1675253333882591000,d74adea29cf7,rasp0,-67,-68
rssi,1675253334427796000,d74adea29cf7,rasp0,-65.66666667,-59
rssi,1675253335870574000,d74adea29cf7,rasp0,-66.28571429,-70
rssi,1675253336452187000,d74adea29cf7,rasp0,-65.625,-61
rssi,1675253336842463000,d74adea29cf7,rasp0,-66.33333333,-72
rssi,1675253337344270000,d74adea29cf7,rasp0,-65.8,-61
rssi,1675253339356044000,d74adea29cf7,rasp0,-65.7,-62
rssi,1675253339867371000,d74adea29cf7,rasp0,-66.4,-69
rssi,1675253341844199000,d74adea29cf7,rasp0,-67,-77
rssi,1675253342348867000,d74adea29cf7,rasp0,-67.6,-77
rssi,1675253342851521000,d74adea29cf7,rasp0,-69.4,-86
rssi,1675253343355048000,d74adea29cf7,rasp0,-71.8,-83
rssi,1675253343854467000,d74adea29cf7,rasp0,-71.1,-63
rssi,1675253344364846000,d74adea29cf7,rasp0,-72.1,-71
rssi,1675253344894558000,d74adea29cf7,rasp0,-71.1,-62
rssi,1675253345414460000,d74adea29cf7,rasp0,-71.4,-64
rssi,1675253346337129000,d74adea29cf7,rasp0,-71.6,-64
rssi,1675253346844468000,d74adea29cf7,rasp0,-71,-63
rssi,1675253347352306000,d74adea29cf7,rasp0,-70,-67
rssi,1675253347858892000,d74adea29cf7,rasp0,-68.6,-63
rssi,1675253349372121000,d74adea29cf7,rasp0,-67,-70
rssi,1675253349877638000,d74adea29cf7,rasp0,-65.2,-65
rssi,1675253350383153000,d74adea29cf7,rasp0,-65.9,-70
rssi,1675253350883410000,d74adea29cf7,rasp0,-65.1,-63
rssi,1675253351337046000,d74adea29cf7,rasp0,-65.1,-62
rssi,1675253351842754000,d74adea29cf7,rasp0,-64.7,-60
rssi,1675253352341500000,d74adea29cf7,rasp0,-64.7,-64
rssi,1675253352852199000,d74adea29cf7,rasp0,-64.5,-61
rssi,1675253354365316000,d74adea29cf7,rasp0,-64.3,-65
rssi,1675253354868968000,d74adea29cf7,rasp0,-65.2,-72
rssi,1675253356972146000,d74adea29cf7,rasp0,-65.2,-70
rssi,1675253358620274000,d74adea29cf7,rasp0,-65.8,-71
rssi,1675253359873090000,d74adea29cf7,rasp0,-66.1,-73
rssi,1675253360376586000,d74adea29cf7,rasp0,-66.3,-65
rssi,1675253361338648000,d74adea29cf7,rasp0,-67.3,-72
rssi,1675253364378272000,d74adea29cf7,rasp0,-67.3,-60
rssi,1675253365387999000,d74adea29cf7,rasp0,-67.7,-68
rssi,1675253365895270000,d74adea29cf7,rasp0,-67.9,-63
rssi,1675253366883145000,d74adea29cf7,rasp0,-67.5,-61
rssi,1675253367840296000,d74adea29cf7,rasp0,-66.5,-62
rssi,1675253368347632000,d74adea29cf7,rasp0,-65.8,-63
rssi,1675253368852335000,d74adea29cf7,rasp0,-65.4,-67
rssi,1675253370448289000,d74adea29cf7,rasp0,-64.8,-67
rssi,1675253370871748000,d74adea29cf7,rasp0,-65.6,-73
