name,time,addr,device,mean,rssi
rssi,1675256778990698000,d74adea29cf7,rasp0,-47,-47
rssi,1675256779384446000,d74adea29cf7,rasp0,-48,-49
rssi,1675256779883829000,d74adea29cf7,rasp0,-47.333333333333336,-46
rssi,1675256780395677000,d74adea29cf7,rasp0,-48,-50
rssi,1675256780901883000,d74adea29cf7,rasp0,-48,-48
rssi,1675256781336824000,d74adea29cf7,rasp0,-48.166666666666664,-49
rssi,1675256781836527000,d74adea29cf7,rasp0,-48,-47
rssi,1675256782342844000,d74adea29cf7,rasp0,-48.375,-51
rssi,1675256782843947000,d74adea29cf7,rasp0,-48.44444444444444,-49
rssi,1675256783351000000,d74adea29cf7,rasp0,-48.2,-46
rssi,1675256783860454000,d74adea29cf7,rasp0,-48.2,-47
rssi,1675256784366389000,d74adea29cf7,rasp0,-48.3,-50
rssi,1675256784873365000,d74adea29cf7,rasp0,-48.5,-48
rssi,1675256786337469000,d74adea29cf7,rasp0,-48.5,-50
rssi,1675256787411534000,d74adea29cf7,rasp0,-49.4,-57
rssi,1675256787861005000,d74adea29cf7,rasp0,-49.3,-48
rssi,1675256788368155000,d74adea29cf7,rasp0,-49.7,-51
rssi,1675256789419065000,d74adea29cf7,rasp0,-49.5,-49
rssi,1675256789879950000,d74adea29cf7,rasp0,-49.4,-48
rssi,1675256790475808000,d74adea29cf7,rasp0,-49.4,-46
rssi,1675256791102030000,d74adea29cf7,rasp0,-49.6,-49
rssi,1675256791407021000,d74adea29cf7,rasp0,-49.3,-47
rssi,1675256791842810000,d74adea29cf7,rasp0,-49.3,-48
rssi,1675256792952322000,d74adea29cf7,rasp0,-49.3,-50
rssi,1675256793350738000,d74adea29cf7,rasp0,-48.3,-47
rssi,1675256793851385000,d74adea29cf7,rasp0,-48.2,-47
rssi,1675256794379786000,d74adea29cf7,rasp0,-48.1,-50
rssi,1675256794861801000,d74adea29cf7,rasp0,-47.9,-47
rssi,1675256796337800000,d74adea29cf7,rasp0,-47.9,-48
rssi,1675256797347580000,d74adea29cf7,rasp0,-48,-47
rssi,1675256797852382000,d74adea29cf7,rasp0,-48.1,-50
rssi,1675256799361699000,d74adea29cf7,rasp0,-48.1,-47
rssi,1675256799912760000,d74adea29cf7,rasp0,-48.2,-49
rssi,1675256800372215000,d74adea29cf7,rasp0,-48.1,-49
rssi,1675256800873645000,d74adea29cf7,rasp0,-48.4,-50
rssi,1675256801342242000,d74adea29cf7,rasp0,-48.6,-49
rssi,1675256801847050000,d74adea29cf7,rasp0,-48.3,-47
rssi,1675256802419481000,d74adea29cf7,rasp0,-48.5,-49
rssi,1675256802853049000,d74adea29cf7,rasp0,-48.4,-47
rssi,1675256803399109000,d74adea29cf7,rasp0,-48.8,-51
rssi,1675256803867399000,d74adea29cf7,rasp0,-48.5,-47
rssi,1675256804375889000,d74adea29cf7,rasp0,-48.9,-51
rssi,1675256804875948000,d74adea29cf7,rasp0,-48.7,-47
rssi,1675256805917466000,d74adea29cf7,rasp0,-48.6,-48
rssi,1675256806851128000,d74adea29cf7,rasp0,-48.5,-49
rssi,1675256807358697000,d74adea29cf7,rasp0,-48.6,-50
